	name	mz	RT	HU_pos_001	HU_pos_007	HU_pos_013	HU_pos_022	HU_pos_040	HU_pos_050	HU_pos_060	HU_pos_081	HU_pos_086	HU_pos_116	HU_pos_124	HU_pos_140	HU_pos_145	HU_pos_162	HU_pos_183	HU_pos_188b	HU_pos_189b	HU_pos_189	HU_pos_192b	HU_pos_193b	HU_pos_204b	HU_pos_205b	HU_pos_213	HU_pos_214	HU_pos_224
13648	M470T731	470.3095651	730.9291014	0	0	0	110109.5404	0	0	0	0	0	211565.1718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13649	M138T781	138.1060146	780.6872976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13650	M150T40	149.9878033	40.17345	7795639.3	4773441.941	5961382.571	7055445.766	5107428.947	6142320.155	9177972.114	13568583.54	9744114.112	11674677.67	16333458.7	13896676.79	12873945.37	15246751.68	12321368.64	17837236.43	20876343.92	15660033.26	8857257.946	6933673.569	16711481.2	12786795.61	5265173.25	6988247.492	8412530.409
13651	M462T664	461.685739	663.5407284	1614664.843	1284403.81	629241.0409	581070.3377	684413.3698	1041123.823	1010073.554	548051.6518	606681.3735	951982.1998	1236213.856	1258908.665	268100.3993	503305.017	1029915.087	533546.3266	149344.721	123092.1686	0	0	0	0	512274.3894	587816.6533	0
13652	M493T550	493.4222066	549.7550457	0	0	0	0	0	0	0	110715.4073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13653	M274T388	274.1713941	388.1604034	152586.8291	0	143838.4668	250091.0356	422151.3635	208665.4443	747628.277	1094157.015	612852.7699	0	0	185893.4125	0	0	168139.7376	0	249778.1371	0	275051.93	855961.1842	0	200518.6464	0	0	0
13654	M64T771	64.06378635	771.2655674	244899.6139	0	0	148678.8722	0	0	0	0	0	0	0	0	0	0	142866.4671	0	0	0	0	0	0	0	0	0	0
13655	M469T489	469.2669229	488.566189	0	0	0	0	0	0	187749.6552	0	0	0	0	140358.6302	0	0	0	0	188492.6139	0	0	0	0	0	0	0	0
13656	M459T556	458.9318852	556.0845081	92636.75444	0	182154.2397	0	0	0	0	77478.1591	0	0	70606.01728	105119.1323	218817.9084	160014.0529	0	124767.866	1012408.716	0	3750121.887	3302129.46	2424283.114	3183474.057	0	67937.62148	607103.7248
13657	M963T712	963.290206	711.7559672	7045229.595	5506637.113	1615936.022	4620050.589	1184756.035	5041768.74	5751029.993	1850590.501	1876028.468	3923540.967	1825306.801	4525020.694	2075734.639	1268038.295	4089244.427	1882863.327	1063430.125	1586103.292	1164971.193	797628.8918	915641.3226	517228.039	2546544.762	2373287.522	1040146.766
13658	M464T477	464.3021877	477.4136422	171439.2751	0	0	0	537831.8944	0	0	1474660.211	0	0	0	0	320088.5539	0	161971.5249	0	0	0	192858.2138	0	0	0	315007.8278	0	0
13659	M319T368_3	318.6697915	367.5797397	0	91389.05063	2554918.309	0	392463.45	192080.5793	813899.8221	0	0	0	0	827945.0239	3070132.154	0	386762.6859	192573.2673	0	160611.3373	0	0	4964813.341	3489898.545	0	0	583964.8582
13660	M148T76	148.0867296	75.83332749	0	0	194998.4663	0	0	0	0	0	0	0	0	0	153785.0897	0	0	0	3637578.606	0	0	0	0	0	0	0	0
13661	M155T42	154.9669035	41.89910863	6603313.153	4542009.856	4061824.635	5167313.556	4009711.525	4429592.677	6303168.505	7019411.354	6898333.848	7678847.507	10007501.88	8720253.188	7479949.965	7641150.975	7230274.584	12084713.7	10742732.84	6195186.862	7324608.23	7379826.304	9826379.89	6740679.717	3767093.583	4168050.483	4535629.349
13662	M492T125	492.3596006	125.4392252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13663	M118T482	117.9703431	482.1920051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13664	M110T42	110.0200282	42.46832984	158007467.4	125830464	83714853.16	96141088.29	63441155.6	64543250.41	100251985.4	96989273.08	99931011.51	105659875.6	119903222.2	96825669.7	149876769.9	107660297.8	80016330.19	108224674.2	119634065.2	90552497.48	61238843.5	90300193.62	110033106.5	55231013.5	55149296.92	49866792.39	29672250.59
13665	M554T5	554.1381264	5.270395894	0	0	0	0	0	0	0	0	0	542205.174	0	104226.1891	0	0	0	0	0	1927216.368	0	0	0	0	0	0	0
13666	M542T480	541.8566229	480.2487101	1521492.298	955367.1249	597672.3452	904330.1512	823410.3854	1058590.997	2003628.478	217640.7656	993184.2181	596499.236	1300573.448	1334272.916	12810.80133	735576.5347	987228.8522	1358851.432	216545.2187	302616.4563	293902.429	318737.7014	0	0	455206.6559	1416919.186	263776.5014
13667	M492T666	492.3719847	665.6153884	0	0	0	0	0	0	0	0	0	0	95131.4382	0	0	131461.359	0	0	0	0	0	0	0	0	0	0	0
13668	M320T349	320.0103722	349.3367261	2464765.39	0	732025.7649	0	0	0	0	0	1705438.355	0	0	1286304.353	0	0	0	818582.405	0	0	0	0	0	0	0	0	3776665.874
13669	M204T70_3	204.0892626	69.62119515	0	0	245765.2183	205086.7434	0	255072.3163	0	0	0	0	0	0	0	314832.5695	0	375533.6582	0	687440.7537	452052.6851	0	0	0	0	0	0
13670	M98T305	98.05997659	304.7991168	1757651.919	944749.1653	157587.4659	798165.1405	476796.3767	11518308.22	0	4736353.876	5911106.969	152837.2716	2006311.529	571178.6447	878578.1184	561988.869	0	354282.0489	2126246.046	165409.7346	4082578.845	1533927.992	7859979.783	3991392.924	3389595.222	157052.9573	0
13671	M160T349	159.5227628	349.0790946	365166.8254	326925.5905	495223.345	0	0	0	0	0	0	362668.1297	0	842468.5574	0	0	0	686714.7193	0	0	0	0	360177.6313	0	0	0	578274.7973
13672	M492T321	492.3719847	321.3682647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156422.2192	0	0	0	0	0	0	0
13673	M318T762	318.4496756	761.6509442	0	0	0	0	0	0	0	0	0	0	161253.1704	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13674	M338T286	338.3341796	286.3274517	0	143981.3789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13675	M492T728	492.3719847	728.0449916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13676	M313T559	313.3882912	558.5783151	0	0	147120.0082	0	0	0	0	0	0	0	0	146006.2746	0	0	0	0	0	0	0	0	0	0	0	0	0
13677	M584T1005_7	584.2333057	1005.220838	2766998.924	2013625.942	3585832.161	2594322.568	721820.6021	4216963.626	576281.3969	1996464.461	3406320.055	1916612.186	2825204.719	728974.6983	89614.15714	932996.3671	694385.7845	587372.1798	0	378305.8193	258689.8759	0	0	534842.9206	728848.855	328153.6817	0
13678	M145T720	145.0148133	720.0216365	7268532.516	14649888.18	9108440.194	9087435.322	7803131.829	8573703.253	5690111.044	5249224.008	7089059.059	10619411.71	9625854.412	8194085.997	15646692.88	8620080.497	6688999.549	7839511.243	9344590.342	5312440.898	10424109.52	13751374.2	6960587.504	8857625.084	2875474.414	2091146.535	0
13679	M475T1004_2	474.8314357	1004.143656	3224472.317	1681199.125	1555388.497	1423693.531	889223.4636	1096305.762	1538676.69	1331064.172	2011556.871	630593.3577	777648.9932	360301.7206	1415361.327	999655.8111	250195.8101	1422371.954	1762651.166	949068.8034	108501.9506	1331277.066	770558.865	684335.4785	169276.1405	85879.55354	692358.1379
13680	M988T726	988.2457629	725.6006366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13681	M966T789	965.8009809	788.829115	0	0	1419057.458	1166535.63	1632055.621	79772.68687	123310.3342	892471.7439	2041114.114	1836951.255	1572657.142	1660790.638	0	1261306.695	1024110.707	2396044.746	2458829.218	1239033.094	1233521.712	0	191408.6377	1765231.195	484507.0484	171555.5939	1160676.709
13682	M985T744	985.0819226	744.1458572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181939.5313	0	0	0	0	0	0	111087.2648	0	0
13683	M966T1005_12	965.7905578	1004.99034	2630980.727	1860313.496	3791213.481	1842428.176	1262209.614	3449257.393	1512521.862	2305424.896	3338027.56	1697603.176	3487027.397	2045519.339	671622.3288	2670651.186	1258557.103	2992519.819	1985739.962	1347004.992	625121.4371	307678.4542	851992.414	1393346.592	1397442.189	794213.5981	1143913.789
13684	M210T731	210.0679412	730.5878111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233126.242	193107.8523	0	0	251986.5915	436766.1312	0	0	762754.0823
13685	M201T56_9	201.3550122	55.8760784	119167.3677	5916217.827	2816693.938	0	0	0	7505208.687	0	17351357.75	132371.7941	0	0	0	0	0	27241751.93	5685155.61	0	6250019.995	0	0	0	0	0	7125508.326
13686	M313T622	313.3757143	621.951798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13687	M322T603	322.0361866	602.8148647	1896616.481	11826857.95	1488672.316	3364035.034	1868064.164	15552585.07	7104456.583	3299169.908	9257384.71	2142106.152	1355974.926	2222406.486	2369828.463	2124974.133	8539182.482	1664939.661	2475207.918	3832038.458	758896.0265	591827.2708	1857276.348	1818958.494	5176990.072	3685069.047	2782808.967
13688	M106T1013	106.0308848	1012.911584	956970.63	415330.3669	521063.5392	274174.38	242152.2777	551466.5836	554192.9659	713536.4277	477970.09	152638.2774	451830.9949	861386.8192	199745.6678	244435.7219	586852.2642	448075.5816	63834.60333	566548.4896	0	687590.3069	458458.6355	660577.1116	323712.743	363540.5648	410318.4603
13689	M963T726	963.2201211	725.8403373	1150445.951	1136405.488	5273373.072	2592142.255	3651502.193	859956.3258	668550.215	2384059.585	1571357.906	1392588.314	3004685.742	1775545.741	3332450.352	2049440.254	1419000.143	4528459.691	6866406.853	3308490.128	5602710.747	8092350.782	8206071.437	5902750.891	2147028.682	1626868.643	3362668.041
13690	M121T7_2	121.1865594	6.80405	0	0	118617.0244	0	0	0	0	0	0	0	0	0	0	0	69987.03562	0	0	0	0	110237.3725	0	0	122085.9443	200656.8872	88283.47467
13691	M104T1010	104.0304215	1010.146318	58198819.97	43297842.63	54128999.33	47927416.35	37551040.28	41250719.33	36363645.79	35861014.66	36803744.81	30652936.13	29151302.68	37759263.73	23583808.8	36118810.48	29989643.35	13690637.28	13561456.27	33296727.61	10228640.16	13013065.42	23364436.77	24154203.71	24668296.38	21087520.79	29598702.85
13692	M203T548	203.2117465	548.2985434	203091.8009	910725.6757	1118308.486	552396.8041	706269.7453	1382990.033	1374379.683	1147313.27	172853.4874	1133770.699	415129.2151	628433.9502	346423.4684	214121.5098	211324.4617	1972979.374	2029857.062	265878.9635	1012345.629	1511661.879	580897.4027	0	0	0	0
13693	M201T56_10	201.2662916	55.89135657	0	0	0	0	0	630545.0948	0	0	0	0	0	0	0	528471.4514	0	2312547.327	6993817.019	0	4209250.453	720359.5664	0	0	0	0	0
13694	M841T775	841.3539664	775.0361415	0	0	0	668048.6294	695360.9931	0	0	2380774.527	152839.5522	0	653844.2822	2403920.32	412768.6119	1158557.946	1599903.2	3865142.875	3262416.753	89009.1294	3114728.217	127265.3213	1494521.399	0	928241.491	1012290.827	2014816.145
13695	M193T407	193.4737438	406.981784	0	0	166014.3046	0	0	0	164943.6565	0	0	200619.4075	199415.3384	0	1743764.842	176177.4473	0	0	1779086.474	0	7334956.535	568779.0291	1075475.764	636954.7233	0	0	0
13696	M469T577	469.3245431	577.2531904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13697	M370T712	370.3673851	711.571126	1366015.867	2965865.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137788.9474	0
13698	M398T783	398.0621304	782.7025621	1909514.398	123320.1098	947326.9873	229605.6434	186950.939	486150.247	161853.0105	152275.5658	319924.3524	695980.9784	772024.4251	523052.0926	572263.4789	649887.9523	0	1449434.664	586541.5902	671377.7604	1969128.372	3175526.494	4338539.82	4469479.495	114484.92	162890.6994	3514710.937
13699	M170T1008	170.0334603	1007.687994	7048788.687	5889155.278	7461582.345	5485608.284	4035914.983	2948217.273	2242443.901	2806528.865	2533625.287	2276356.119	2572218.131	960509.926	1629485.875	519219.1413	858217.9002	305033.5846	0	1022131.52	325160.5681	309885.8277	0	212860.2141	324767.8823	103705.5717	0
13700	M292T349	291.7458506	349.2448723	0	218319.3431	0	620980.7329	0	0	576078.7374	0	808885.0279	0	1335119.539	0	0	1407678.877	0	0	0	0	0	0	549738.9341	0	0	914237.7817	0
13701	M322T1005_5	321.9798171	1005.370713	5263872.637	7488331.451	21575324.66	10298944.48	12729131.2	2026910.613	2927944.374	18575409.04	7190057.967	33605940.85	34723939.41	23855281.92	20910252.65	8814380.799	16208960.81	36608734.71	33965685.69	22494748.94	2789498.522	3106867.617	0	493012.0883	13564543.41	11025920.93	24821215.09
13702	M319T655	318.5112658	655.043877	2217071.698	160281.2365	411722.6798	0	0	753402.9767	0	279892.5377	1269127.728	0	0	0	0	1219358.628	0	0	0	0	842989.5066	0	0	0	1274761.965	0	0
13703	M322T497	322.0068792	497.435775	5486876.476	15304757.25	14318799.07	20495765.7	6430510.946	9667334.105	5116950.358	9897956.58	6110617.303	1336835.807	3311955.802	20697284.28	566700.0855	11928816.76	8799847.582	2213013.513	364771.9999	18655772.39	0	0	0	148041.1548	22081233.2	7748315.933	967408.5158
13704	M64T767	63.6294544	766.6205413	813709.0108	202645.0964	0	152340.7147	235236.1097	0	211466.5087	247503.6417	0	169421.6853	241425.6762	250333.1009	373842.1408	387646.0911	358796.7671	0	614749.0542	394822.1595	0	302066.849	252603.6805	351442.0128	0	145365.4136	501304.5182
13705	M167T689	167.0397037	689.4547905	171496.1523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13706	M963T729_2	963.1515966	729.4744177	318880.9453	280980.672	654120.7095	276946.8951	51930.46829	96316.24388	166821.0804	400689.8331	349681.9801	0	308987.7258	0	824386.8567	110597.3107	0	402127.7488	461850.5173	311834.1269	921100.6493	338193.1361	1584272.531	775124.318	260922.6665	353164.4912	367286.5726
13707	M157T390	157.0859507	390.1096072	40201604.62	7338895.247	9876549.65	5533703.113	9283289.862	7638218.012	6284788.308	8377135.124	7655584.02	349217.913	11470166.86	5614667.748	7500759.36	5056240.135	3212109.568	952756.121	6372367.361	4070447.719	72904071.46	17141798.44	3834167.971	1521401.611	1944229.099	759562.4451	0
13708	M354T494	354.4198772	494.4693317	141548.4218	0	0	0	0	0	0	0	122637.955	1742294.517	440474.6034	0	0	0	0	0	0	2051434.212	0	0	0	0	961785.5137	0	113514.6714
13709	M201T732	201.4360057	732.3127246	0	416354.9493	0	0	0	602061.6009	11702373.66	0	402924.0534	0	0	0	0	309452.4494	222886.4831	7837363.877	0	200058.3905	0	0	0	0	0	0	4565473.175
13710	M275T321	275.0481494	320.9317057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1309277.081	0	0	0	0	0	184842.7722	0	0	0
13711	M251T1010	250.9624289	1009.993216	244362.3473	2088981.041	1850498.75	1360869.986	1479250.32	998984.8823	1234959.063	708809.4312	1175486.426	314214.121	990038.7063	255896.1628	578483.6889	625916.6112	0	1028845.925	1073056.18	0	203787.2103	690892.7142	1135807.911	837165.9939	75819.14309	98858.95537	193175.0574
13712	M966T373	965.874915	372.5439195	0	97897.624	0	151465.0106	0	0	0	533624.4354	0	0	113526.074	0	284824.0924	1372260.629	0	24039.35467	0	0	327508.9869	2224474.186	1765571.255	0	159333.2639	699955.5657	0
13713	M493T668_2	493.4222066	668.3500444	0	0	0	0	0	0	0	0	0	0	0	0	201867.8802	0	0	0	0	0	0	0	0	146430.9281	110273.4379	0	0
13714	M966T763_3	965.8237491	763.0499987	0	0	100783.6525	0	280271.3436	152377.1726	95726.89496	1319807.696	3034456.839	1734747.311	561890.4548	1071071.714	0	2211247.163	1567800.171	598387.0598	2732624.016	1636956.753	2922910.804	0	1491497.181	848948.0489	982822.664	1050477.587	122300.8272
13715	M312T315	312.3532315	315.3263093	0	0	0	208591.4595	0	0	0	0	167348.0846	194936.6655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13716	M126T46_4	126.0481135	46.1644	5270801.936	7017516.526	4220390.872	5574123.218	3401806.788	5134190.219	4435769.999	2474429.809	2311355.153	5360863.301	2672042.644	3085886.463	4311453.743	1462787.221	2837190.984	5189672.257	6806153.622	1569522.004	3754602.288	7608478.733	2527891.17	2467336.729	5359900.012	1985156.249	8892751.728
13717	M100T439	100.0463822	438.9219146	162516.0185	0	0	220130.9556	148259.5993	147171.1395	404031.8445	0	0	245160.6558	238014.7465	973001.9173	0	280759.0333	392856.3611	1926243.92	5047788.471	553078.4294	20986938.15	21164444.7	14329240.82	18640868.82	348130.2496	198219.4328	980345.1461
13718	M125T29	125.0709137	29.05347345	757819.9708	568421.8603	1223742.443	1348369.662	2316885.417	2002221.331	2326829.443	1707195.259	1834281.607	1902522.973	1176591.909	2096256.356	2736362.972	1668508.007	712835.2512	3481789.236	1833001.965	1078235.019	1013612.12	20215703.63	1044757.549	805775.8788	735136.2807	1147181.956	232734.9304
13719	M99T1004_2	98.98700909	1004.144991	0	2558577.046	928382.2288	2231670.498	2334393.903	2927116.835	1510901.776	1390682.805	2086309.226	673166.0778	5117137.165	870744.8215	6447152.64	2523100.897	516258.3837	4065394.599	7443809.695	1798503.748	12776098.55	14105044.2	15407587.09	6692370.634	394016.833	495648.096	621912.7665
13720	M163T1124	163.0174724	1124.491008	263646.4442	0	194064.1926	0	0	0	0	0	134840.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13721	M469T521	469.3514361	521.1693352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722	M459T368	458.9225164	368.2615579	134515.6238	0	170174.5106	221156.4876	158871.6954	0	0	0	220265.5242	0	0	126003.317	484369.617	0	0	119290.7587	1459524.027	157733.192	3440545.755	3055114.582	4099967.671	3049276.544	0	126887.6575	1274810.523
13723	M355T1005_2	354.5909338	1005.145759	0	0	0	0	0	0	0	0	0	0	2039803.96	0	0	0	0	0	0	0	0	0	0	0	0	0	1382124.646
13724	M194T367	193.6963538	367.3161475	0	388513.1239	0	375400.1175	0	326660.2013	0	0	83451.77738	0	0	0	0	0	0	195346.0251	0	0	0	0	0	0	0	0	0
13725	M355T770	354.5995158	770.0817655	0	0	0	0	0	0	0	0	0	289403.4809	0	0	0	0	0	0	0	837176.2137	156452.5567	0	0	0	0	0	0
13726	M775T3	774.5427791	2.74775	0	0	0	0	0	0	0	0	1035145.855	0	0	0	0	0	1250129.061	0	0	0	0	0	0	0	0	0	0
13727	M554T780	553.9078208	779.759731	0	0	0	0	0	0	0	0	0	0	0	1173653.368	82557.88473	0	0	0	0	0	0	0	0	0	0	0	0
13728	M841T789	841.3164025	789.4426703	0	0	2125896.24	1188851.332	1474453.859	0	0	725450.6947	1638744.003	1515129.842	1377010.077	1352143.034	157031.8147	863327.872	868719.958	2778522.022	1790107.942	1104983.754	1133489.854	0	215146.8688	1466774.35	439422.9129	96688.40672	0
13729	M355T3_2	354.8501894	3.199015113	0	0	0	839074.2531	245509.8684	0	0	1593393.604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42135.70134
13730	M293T1022	293.0778181	1021.690873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13731	M313T286	313.3589462	286.1306548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13732	M201T6	201.2848574	5.95745	0	0	2597691.088	0	0	0	0	0	0	0	0	0	2543818.479	0	0	0	0	0	0	0	2721248.835	2153771.803	0	0	1823687.135
13733	M554T754	553.9944143	754.3618877	0	0	0	0	0	0	0	0	0	418100.8917	0	0	0	0	0	0	0	929870.2923	0	0	0	0	0	0	1719693.723
13734	M963T1005_7	963.2202783	1004.912283	2688626.991	2191601.755	9162373.303	4317771.414	2940622.898	1267675.663	1161767.336	4822380.438	2000605.106	6863320.624	2190213.516	1979162.671	3938169.481	2075907.908	887425.3479	11757203.44	6097932.61	1850395.76	14817006.34	11595112.31	13081650.98	10489553.64	688609.9167	891104.9888	3260091.525
13735	M492T424	492.3472169	424.3187455	0	0	0	0	0	0	0	0	0	0	0	0	0	187309.0047	0	0	0	0	222525.2704	0	0	0	141818.3565	0	0
13736	M338T1067	338.3506403	1066.811002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162479.0096	0	0	0	0	0	0	0	0
13737	M201T3	201.2035343	3.41425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5495720.398	4935522.18	0	0	0
13738	M201T1005_10	201.4143542	1005.068046	475049.0871	597585.7172	281021.1776	35153617.56	126938.0579	694197.4611	747047.5638	0	0	0	0	226027.2456	0	256789.9672	0	0	8126492.31	11796952.93	0	0	0	0	0	255975.8976	0
13739	M469T479	469.3399102	478.6182975	0	0	0	0	0	0	0	0	0	0	0	0	0	208195.379	137432.3806	0	0	0	0	0	0	0	0	0	0
13740	M80T725	80.49618567	724.8783875	673428.8523	1563727.978	3423424.466	1112623.161	412162.2094	513920.8445	0	1482728.33	0	2518852.925	2141183.486	2143959.792	10024227.43	0	0	12095649.15	11337909.25	1603625.092	10152594.15	11250224.1	4875443.138	9151763.978	132672.1532	383775.8608	1174423.626
13741	M86T350_4	85.69301722	350.1590229	402564.5586	544810.3189	266207.7205	706566.1388	720969.9681	349971.643	383734.6025	1009789.919	0	743107.7475	0	433662.116	0	0	495024.9262	1226403.686	707974.5934	1257547.926	858188.5347	0	3328580.203	2100704.519	138578.0433	292796.9375	265364.2235
13742	M570T354	570.2757883	354.0964838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13743	M205T684	205.144105	684.4519237	747549.0342	212288.8981	639213.8324	1109887.556	1152466.339	717873.0933	2118591.575	1752490.082	1761334.865	1455530.498	612550.6787	1240553.94	1007080.267	1310026.422	1269958.444	678498.61	1078437.717	1336334.367	946580.6328	785211.2213	810995.6877	644380.1113	657217.1961	782727.8972	0
13744	M204T68_2	203.7855502	67.60276461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223990.4689	0	0	0	0	0	0	0
13745	M241T350_5	241.4411255	349.8443207	2665694.355	4996299.67	3177760.072	4009043.838	3124825.685	630579.4	354600.9158	1464959.817	4887335.123	4425971.653	0	2446944.8	276679.2921	0	851920.2305	121859.4041	4239444.149	1783936.233	3596503.134	0	1450620.865	1481239.138	568650.517	2299355.597	1188639.966
13746	M963T375_2	963.2666975	375.3019989	5979627.817	7729810.494	2675177.667	7499734.87	6789355.918	8036771.618	6591083.238	7180282.379	8544854.115	5357023.814	8009349.768	5929582.184	8486712.418	6396893.025	7788335.144	5842411.699	1782018.76	5736669.901	4057302.483	3027121.97	1021467.533	1079568.808	6812366.789	6579703.939	5833820.305
13747	M493T767	493.4346309	766.9952888	0	0	141843.4434	0	0	0	129497.7683	0	225888.0594	0	180896.9619	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13748	M369T558	369.2284492	558.4461197	0	0	0	0	0	0	0	0	0	156288.2217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13749	M322T682	322.0361866	681.6263807	4507118.184	16431604.17	1185163.025	3385060.682	8021521.375	17476324.85	23549250.49	2095303.26	22880833.19	5397350.943	1986492.767	2392270.813	521922.3931	6269987.844	21354556.28	2168771.75	3123387.061	8632446.213	1983985.805	1129638.448	1611170.041	545884.6323	1869944.146	1920351.131	3337764.018
13750	M309T322_2	309.1485092	322.0642893	170000.8704	226141.1448	0	195329.5813	0	0	399111.487	526429.7066	1219692.034	0	270601.3185	788463.6378	221816.1705	98303.54102	0	0	0	0	0	0	0	379697.3728	326149.362	0	368825.1047
13751	M774T1005_3	774.306633	1005.375505	0	0	0	0	720861.2892	0	0	2179941.64	114391.168	0	993784.6457	158533.5408	0	0	0	689113.9454	0	52148.31086	0	0	0	0	1066376.473	1040469.562	1519814.861
13752	M966T350_17	965.7486215	350.0033847	1793514.596	3110977.431	2608945.174	3148965.115	1819423.035	507566.5975	0	527530.937	3778711.552	4552099.866	0	1808462.422	0	0	508624.794	0	2558118.028	1832944.343	3277939.921	0	236243.7202	285522.0496	318675.3903	1070591.85	2105879.338
13753	M124T542	124.2385897	541.7302225	0	0	0	0	0	0	0	153427.2237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13754	M113T752	112.618007	751.9594644	0	0	0	241722.3308	0	0	0	199273.488	147807.5562	231136.7078	235799.0776	359837.9126	864645.7331	491776.3628	349140.5798	283930.1007	885892.2856	188843.8584	714211.6955	234870.1155	335987.9538	0	289339.041	230231.4596	356415.6743
13755	M492T465	492.3472169	465.0147973	0	0	0	0	0	0	0	0	0	209347.4852	0	0	0	0	102007.9828	0	145463.5055	0	0	0	0	0	0	0	0
13756	M645T747_2	644.845185	746.6341151	3797187.087	3229828.463	555658.0211	2165862.069	2077938.517	3085547.159	4277945.424	1500370.625	2223368.446	3458223.042	1989747.502	4930039.797	976358.0914	1844038.747	1922458.989	613929.9768	325619.362	585686.7564	578698.4653	410332.2578	295645.9229	184293.3137	2021226.71	1543912.478	1200916.794
13757	M312T655	312.348017	655.3905558	0	0	0	0	0	0	0	0	0	0	0	0	0	183517.8155	0	0	0	0	0	0	0	0	0	0	0
13758	M87T56_2	87.074845	55.79330297	0	1844404.419	1285648.871	0	0	425204.1741	457692.4021	0	5941261.811	1013448.924	0	0	6834432.365	907413.8639	0	0	0	0	0	0	2019782.381	0	0	515847.7554	0
13759	M280T347	280.1762383	346.8874797	1268305.706	350980.4981	2120292.819	228907.7437	1733312.635	0	609536.0399	1051694.693	220443.9802	1403859.131	313230.7221	1160544.312	0	0	337922.4027	3458656.663	1173771.756	767680.3547	516603.9808	1275273.58	1508334.114	1791331.221	228716.1096	193273.3178	0
13760	M366T302	366.1210214	301.6172949	0	0	0	6487403.679	0	280507.4968	0	2265107.295	0	158061.327	0	0	0	5274556.575	3862672.497	0	0	0	0	0	0	328874.498	0	0	0
13761	M492T712	492.4132686	711.5634247	0	0	0	0	0	0	0	0	0	0	0	0	97237.47624	0	0	0	0	0	0	0	0	0	123463.0154	0	0
13762	M79T368	78.8447253	367.5807737	200890.5383	190638.9468	0	0	0	194821.0447	0	179837.3292	243197.6984	315253.4218	181226.6766	0	641975.3176	165261.7391	0	545631.2146	436670.0002	157790.2708	424003.1465	561858.5068	403466.2507	373605.0749	158683.3739	0	0
13763	M195T325	195.1129049	325.1549203	7544964.455	18824479.33	4879614.034	8728185.506	5231600.683	9439713.305	18393654.81	9555019.218	19148352.12	1483382.901	39318795.03	5489032.93	29062802.29	25506498.14	7027838.902	1673401.167	3456504.416	2465979.747	10747717.07	3239086.472	7472554.362	5979369.251	1007543.622	2746561.503	1204522.679
13764	M204T66_4	203.9965603	66.41888528	678628.0449	3990874.782	0	490812.524	254690.4902	0	0	0	0	146714.4828	0	0	0	4640579.153	1021887.947	0	0	0	0	0	0	0	2266560.943	242262.4421	559827.5823
13765	M91T1005_3	90.59728219	1004.913634	1547229.261	1202638.177	987828.9734	944382.3391	1264540.875	1265160.894	1512408.659	1354753.189	1226976.172	1694365.195	1259808.736	1529782.275	1536905.274	1871378.335	710407.6031	4935895.698	3459735.097	612054.4011	4799263.789	4237495.028	3881585.761	3604519.397	305617.5375	117687.13	0
